estimate,se,z,p,term,n,lambda,moran_ols_p,pseudo_r2,aic_sar,aic_ols,class,grain,response,thermal,moment,trait,p_adj
-0.319410898630353,0.0702592539615039,-4.54617549462399,5.46294910530598e-06,ax_thermal,1995,0.938520843245235,0,,1658.01474816123,4124.00582795456,Amphibia,50km,SES.body_mass.mean,Ectotherm,mean,body_mass,3.44586020488531e-05
0.00615606457188683,0.0482516312056577,0.127582517275913,0.898479367246104,ax_water,1995,0.938520843245235,0,,1658.01474816123,4124.00582795456,Amphibia,50km,SES.body_mass.mean,Ectotherm,mean,body_mass,0.931750515684612
-0.0499199595519514,0.0318985706898996,-1.56495913366294,0.117592491774482,ax_productivity,1995,0.938520843245235,0,,1658.01474816123,4124.00582795456,Amphibia,50km,SES.body_mass.mean,Ectotherm,mean,body_mass,0.204508681346926
-0.00536691306380515,0.0220157908500399,-0.243775619979395,0.807404603223008,ax_structure,1995,0.938520843245235,0,,1658.01474816123,4124.00582795456,Amphibia,50km,SES.body_mass.mean,Ectotherm,mean,body_mass,0.874599438101541
0.00441994548962435,0.0193780506951957,0.22809030480657,0.819576037101133,ax_human,1995,0.938520843245235,0,,1658.01474816123,4124.00582795456,Amphibia,50km,SES.body_mass.mean,Ectotherm,mean,body_mass,0.881958465121954
-0.588294467656347,0.0721789434949447,-8.15049984345574,4.44089209850063e-16,ax_thermal,1995,0.926447900844681,0,,2002.30477792417,4388.79599870874,Amphibia,50km,SES.body_length.mean,Ectotherm,mean,body_length,1.25570052440363e-14
-0.0325657844419284,0.0515658496378836,-0.631537823397047,0.527688926369609,ax_water,1995,0.926447900844681,0,,2002.30477792417,4388.79599870874,Amphibia,50km,SES.body_length.mean,Ectotherm,mean,body_length,0.645346636276032
-0.0142484152561225,0.0345246172900297,-0.412703061598811,0.679824181459038,ax_productivity,1995,0.926447900844681,0,,2002.30477792417,4388.79599870874,Amphibia,50km,SES.body_length.mean,Ectotherm,mean,body_length,0.776400875761018
0.0772333030776276,0.0239720407642826,3.22180759815419,0.00127384645105066,ax_structure,1995,0.926447900844681,0,,2002.30477792417,4388.79599870874,Amphibia,50km,SES.body_length.mean,Ectotherm,mean,body_length,0.00440477653948715
0.0026760123037905,0.0210412305643037,0.127179458236171,0.898798363300644,ax_human,1995,0.926447900844681,0,,2002.30477792417,4388.79599870874,Amphibia,50km,SES.body_length.mean,Ectotherm,mean,body_length,0.931750515684612
0.733536175494856,0.0725145665086982,10.1157079303076,0,ax_thermal,1995,0.960873764755991,0,,1379.20107480446,4787.81455732888,Amphibia,50km,SES.nocturnality.mean,Ectotherm,mean,nocturnality,0
0.211386223960931,0.0463155579269606,4.56404356165344,5.01776600758674e-06,ax_water,1995,0.960873764755991,0,,1379.20107480446,4787.81455732888,Amphibia,50km,SES.nocturnality.mean,Ectotherm,mean,nocturnality,3.20199854180633e-05
0.0933787965352821,0.0300301717397692,3.10949925110218,0.00187404759621646,ax_productivity,1995,0.960873764755991,0,,1379.20107480446,4787.81455732888,Amphibia,50km,SES.nocturnality.mean,Ectotherm,mean,nocturnality,0.00611021482663019
0.0909883571702022,0.0205108318145058,4.43611248890711,9.15979957993862e-06,ax_structure,1995,0.960873764755991,0,,1379.20107480446,4787.81455732888,Amphibia,50km,SES.nocturnality.mean,Ectotherm,mean,nocturnality,5.42313043721998e-05
-0.0237075846790414,0.0181494109504117,-1.30624540619064,0.191469116124932,ax_human,1995,0.960873764755991,0,,1379.20107480446,4787.81455732888,Amphibia,50km,SES.nocturnality.mean,Ectotherm,mean,nocturnality,0.299341611482258
0.316988885846526,0.0830444173111938,3.8171004880276,0.000135029184822333,ax_thermal,1995,0.952511601217882,0,,2062.91330317559,4755.99996437963,Amphibia,50km,SES.verticality.mean,Ectotherm,mean,verticality,0.000593694002972187
0.00756782997804705,0.0544563990276882,0.138970444487143,0.889473504267384,ax_water,1995,0.952511601217882,0,,2062.91330317559,4755.99996437963,Amphibia,50km,SES.verticality.mean,Ectotherm,mean,verticality,0.92677036022777
-0.0524285721444421,0.0355428274224712,-1.47508163943354,0.140190596030003,ax_productivity,1995,0.952511601217882,0,,2062.91330317559,4755.99996437963,Amphibia,50km,SES.verticality.mean,Ectotherm,mean,verticality,0.236292474295175
0.0904165552940047,0.0243668288441773,3.71064104698264,0.000206735071245578,ax_structure,1995,0.952511601217882,0,,2062.91330317559,4755.99996437963,Amphibia,50km,SES.verticality.mean,Ectotherm,mean,verticality,0.000858343080614553
-0.0337899564003919,0.0215190266677357,-1.57023628076331,0.11636015192077,ax_human,1995,0.952511601217882,0,,2062.91330317559,4755.99996437963,Amphibia,50km,SES.verticality.mean,Ectotherm,mean,verticality,0.202580306953357
-0.203087340110475,0.0843370960060429,-2.40804283913124,0.016038298943188,ax_thermal,1995,0.980567191566308,0,,1726.35925521988,5181.24102519341,Amphibia,50km,SES.habitat_breadth.mean,Ectotherm,mean,habitat_breadth,0.038680603333571
-0.130598831336772,0.0512230305652617,-2.54961156916283,0.0107842998594618,ax_water,1995,0.980567191566308,0,,1726.35925521988,5181.24102519341,Amphibia,50km,SES.habitat_breadth.mean,Ectotherm,mean,habitat_breadth,0.0276780152887596
-0.119981872684218,0.0327948010386184,-3.65856382366615,0.000253632581642238,ax_productivity,1995,0.980567191566308,0,,1726.35925521988,5181.24102519341,Amphibia,50km,SES.habitat_breadth.mean,Ectotherm,mean,habitat_breadth,0.00103730033389843
-0.21790547326549,0.0222393088533136,-9.79821246706698,0,ax_structure,1995,0.980567191566308,0,,1726.35925521988,5181.24102519341,Amphibia,50km,SES.habitat_breadth.mean,Ectotherm,mean,habitat_breadth,0
0.0267114134137481,0.0197591404456404,1.35185098194095,0.176422991128593,ax_human,1995,0.980567191566308,0,,1726.35925521988,5181.24102519341,Amphibia,50km,SES.habitat_breadth.mean,Ectotherm,mean,habitat_breadth,0.280906510146497
-0.751228471064446,0.0976450914634087,-7.69345862455319,1.4210854715202e-14,ax_thermal,1995,0.95473816175333,0,,2669.80245943083,5607.35154918955,Amphibia,50km,SES.range_size.mean,Ectotherm,mean,range_size,3.23691690735157e-13
-0.365013195983652,0.0635732470824562,-5.74161636749843,9.37770816555883e-09,ax_water,1995,0.95473816175333,0,,2669.80245943083,5607.35154918955,Amphibia,50km,SES.range_size.mean,Ectotherm,mean,range_size,9.55244806926489e-08
-0.0111163452207799,0.0414171056962399,-0.268399856385646,0.788391550045596,ax_productivity,1995,0.95473816175333,0,,2669.80245943083,5607.35154918955,Amphibia,50km,SES.range_size.mean,Ectotherm,mean,range_size,0.858952474776981
-0.243012737837184,0.0283650348624642,-8.5673343613184,0,ax_structure,1995,0.95473816175333,0,,2669.80245943083,5607.35154918955,Amphibia,50km,SES.range_size.mean,Ectotherm,mean,range_size,0
0.0772256151131475,0.0250632332984344,3.08123114817638,0.00206146548409669,ax_human,1995,0.95473816175333,0,,2669.80245943083,5607.35154918955,Amphibia,50km,SES.range_size.mean,Ectotherm,mean,range_size,0.00662902626258544
0.531739475483209,0.0759452644878582,7.00161463745012,2.53019827312073e-12,ax_thermal,1995,0.950341317413598,0,,1745.48955324349,4685.75857823421,Amphibia,50km,SES.body_mass.var,Ectotherm,var,body_mass,4.46185501926667e-11
0.0410123925659247,0.0501544398315655,0.817722074130572,0.4135159030034,ax_water,1995,0.950341317413598,0,,1745.48955324349,4685.75857823421,Amphibia,50km,SES.body_mass.var,Ectotherm,var,body_mass,0.534652535532706
0.0372252745272652,0.0327954103806259,1.13507573453803,0.256343587588357,ax_productivity,1995,0.950341317413598,0,,1745.48955324349,4685.75857823421,Amphibia,50km,SES.body_mass.var,Ectotherm,var,body_mass,0.375025409139077
-0.0577599406870447,0.0225060420314853,-2.56641930225849,0.0102754531685485,ax_structure,1995,0.950341317413598,0,,1745.48955324349,4685.75857823421,Amphibia,50km,SES.body_mass.var,Ectotherm,var,body_mass,0.0265800365874125
0.0189759831906004,0.0198654129247285,0.955227221427604,0.339462802653595,ax_human,1995,0.950341317413598,0,,1745.48955324349,4685.75857823421,Amphibia,50km,SES.body_mass.var,Ectotherm,var,body_mass,0.462391192983302
0.130163619156352,0.074008129699389,1.75877460604745,0.0786157996118519,ax_thermal,1995,0.919045118212862,0,,2248.04871289871,4393.8309500861,Amphibia,50km,SES.body_length.var,Ectotherm,var,body_length,0.147180264113513
0.0108151281384789,0.0541169068888466,0.199847492405518,0.841599856901565,ax_water,1995,0.919045118212862,0,,2248.04871289871,4393.8309500861,Amphibia,50km,SES.body_length.var,Ectotherm,var,body_length,0.89818896436042
-0.0100051932144577,0.0365397525251111,-0.273816666042877,0.784225515279483,ax_productivity,1995,0.919045118212862,0,,2248.04871289871,4393.8309500861,Amphibia,50km,SES.body_length.var,Ectotherm,var,body_length,0.856848664262726
0.0727788257574645,0.0254658489782069,2.85789905609458,0.00426456031759792,ax_structure,1995,0.919045118212862,0,,2248.04871289871,4393.8309500861,Amphibia,50km,SES.body_length.var,Ectotherm,var,body_length,0.0124890695015368
-0.00888893978011924,0.0223158294964242,-0.398324417272661,0.690391064044942,ax_human,1995,0.919045118212862,0,,2248.04871289871,4393.8309500861,Amphibia,50km,SES.body_length.var,Ectotherm,var,body_length,0.782475013844993
-0.768534487823706,0.0785648581342685,-9.78216604821291,0,ax_thermal,1995,0.956991733092329,0,,1763.42396399906,5068.13626046835,Amphibia,50km,SES.nocturnality.var,Ectotherm,var,nocturnality,0
-0.306055779514091,0.0507861801687096,-6.02635950365604,1.67693947616954e-09,ax_water,1995,0.956991733092329,0,,1763.42396399906,5068.13626046835,Amphibia,50km,SES.nocturnality.var,Ectotherm,var,nocturnality,1.88368543898496e-08
-0.146094812468427,0.0330269095912304,-4.42350841409694,9.71108479919103e-06,ax_productivity,1995,0.956991733092329,0,,1763.42396399906,5068.13626046835,Amphibia,50km,SES.nocturnality.var,Ectotherm,var,nocturnality,5.72884139232852e-05
-0.0961058763583517,0.022595956711298,-4.25323333666587,2.10705817789147e-05,ax_structure,1995,0.956991733092329,0,,1763.42396399906,5068.13626046835,Amphibia,50km,SES.nocturnality.var,Ectotherm,var,nocturnality,0.00011557108400475
0.00989331256146368,0.0199763477485109,0.49525131850997,0.62042272973975,ax_human,1995,0.956991733092329,0,,1763.42396399906,5068.13626046835,Amphibia,50km,SES.nocturnality.var,Ectotherm,var,nocturnality,0.727820655774815
0.403071327370126,0.0862885935440088,4.67120057026485,2.9944436752416e-06,ax_thermal,1995,0.957499358192258,0,,2128.957509778,4821.41499313548,Amphibia,50km,SES.verticality.var,Ectotherm,var,verticality,1.98019662395009e-05
-0.0516046206999566,0.0556901144597246,-0.926638797578291,0.354114103901069,ax_water,1995,0.957499358192258,0,,2128.957509778,4821.41499313548,Amphibia,50km,SES.verticality.var,Ectotherm,var,verticality,0.476803883741997
0.0539333472010996,0.0362015790880228,1.48980648247312,0.136275126160477,ax_productivity,1995,0.957499358192258,0,,2128.957509778,4821.41499313548,Amphibia,50km,SES.verticality.var,Ectotherm,var,verticality,0.230641080395442
0.0775170980258506,0.0247623720207708,3.1304391179015,0.00174545175414287,ax_structure,1995,0.957499358192258,0,,2128.957509778,4821.41499313548,Amphibia,50km,SES.verticality.var,Ectotherm,var,verticality,0.00578291086221072
0.0424068231030668,0.0218942217659867,1.93689565933542,0.0527580991702654,ax_human,1995,0.957499358192258,0,,2128.957509778,4821.41499313548,Amphibia,50km,SES.verticality.var,Ectotherm,var,verticality,0.106062476083211
-0.354450177693053,0.089284922870499,-3.96987717855965,7.1909689993932e-05,ax_thermal,1995,0.966251997768661,0,,2126.25800342493,6046.22974262862,Amphibia,50km,SES.habitat_breadth.var,Ectotherm,var,habitat_breadth,0.00033791372948438
-0.128606833862928,0.056134217275498,-2.29105953738956,0.0219599704504971,ax_water,1995,0.966251997768661,0,,2126.25800342493,6046.22974262862,Amphibia,50km,SES.habitat_breadth.var,Ectotherm,var,habitat_breadth,0.0504402682616461
-0.152136160200951,0.0362566115621894,-4.19609427483312,2.71557248920917e-05,ax_productivity,1995,0.966251997768661,0,,2126.25800342493,6046.22974262862,Amphibia,50km,SES.habitat_breadth.var,Ectotherm,var,habitat_breadth,0.000141832448480989
-0.0971707083339517,0.0247084913823835,-3.932684793667,8.40023572941107e-05,ax_structure,1995,0.966251997768661,0,,2126.25800342493,6046.22974262862,Amphibia,50km,SES.habitat_breadth.var,Ectotherm,var,habitat_breadth,0.000385893181967343
-0.0480629928913061,0.0218904629213447,-2.19561336203819,0.0281196290265058,ax_human,1995,0.966251997768661,0,,2126.25800342493,6046.22974262862,Amphibia,50km,SES.habitat_breadth.var,Ectotherm,var,habitat_breadth,0.0616929233175205
0.0376804563159444,0.0847503483384146,0.444605326759053,0.656604997317239,ax_thermal,1995,0.9567842427703,0,,2069.34645246286,5680.13403560922,Amphibia,50km,SES.range_size.var,Ectotherm,var,range_size,0.758332532112868
-0.0564756270461056,0.0548204485886439,-1.03019272005382,0.302919546457266,ax_water,1995,0.9567842427703,0,,2069.34645246286,5680.13403560922,Amphibia,50km,SES.range_size.var,Ectotherm,var,range_size,0.425696706246714
0.0637867255513939,0.035656280520719,1.78893380408338,0.0736254769165923,ax_productivity,1995,0.9567842427703,0,,2069.34645246286,5680.13403560922,Amphibia,50km,SES.range_size.var,Ectotherm,var,range_size,0.139914000165946
0.0404951152401551,0.0243971475400673,1.65982991141281,0.096948674550889,ax_structure,1995,0.9567842427703,0,,2069.34645246286,5680.13403560922,Amphibia,50km,SES.range_size.var,Ectotherm,var,range_size,0.176075112141149
-0.0158994035916512,0.0215676665007484,-0.737187010523347,0.461008631545516,ax_human,1995,0.9567842427703,0,,2069.34645246286,5680.13403560922,Amphibia,50km,SES.range_size.var,Ectotherm,var,range_size,0.582925332100729
0.0929802711389847,0.0731295652532585,1.2714456980153,0.20357013405694,ax_thermal,1995,0.940249876166751,0,,1784.37284839457,4742.52298569217,Amphibia,50km,SES.body_mass.skew,Ectotherm,skew,body_mass,0.314068692242127
0.229609709371643,0.0499353526174562,4.59813934089206,4.26280867982243e-06,ax_water,1995,0.940249876166751,0,,1784.37284839457,4742.52298569217,Amphibia,50km,SES.body_mass.skew,Ectotherm,skew,body_mass,2.76324357111019e-05
0.0192919134440235,0.0329557243503038,0.585388845924295,0.558286287022968,ax_productivity,1995,0.940249876166751,0,,1784.37284839457,4742.52298569217,Amphibia,50km,SES.body_mass.skew,Ectotherm,skew,body_mass,0.672238994653207
-0.031944609247485,0.0227260896379591,-1.40563597857717,0.159832246668193,ax_structure,1995,0.940249876166751,0,,1784.37284839457,4742.52298569217,Amphibia,50km,SES.body_mass.skew,Ectotherm,skew,body_mass,0.261340861949986
0.00279775836612989,0.0200114172339135,0.139808107213342,0.888811607582691,ax_human,1995,0.940249876166751,0,,1784.37284839457,4742.52298569217,Amphibia,50km,SES.body_mass.skew,Ectotherm,skew,body_mass,0.926669444650739
0.250076955238047,0.0919577192479366,2.71947757385967,0.00653851286036011,ax_thermal,1995,0.941822071017241,0,,2668.27458942897,5437.49739279332,Amphibia,50km,SES.body_length.skew,Ectotherm,skew,body_length,0.0181920917705189
0.00562718315947272,0.0624645905886936,0.0900859688095237,0.928218899148808,ax_water,1995,0.941822071017241,0,,2668.27458942897,5437.49739279332,Amphibia,50km,SES.body_length.skew,Ectotherm,skew,body_length,0.953808893862184
-0.0946999900789975,0.0411622305517775,-2.30065253533517,0.0214112789879199,ax_productivity,1995,0.941822071017241,0,,2668.27458942897,5437.49739279332,Amphibia,50km,SES.body_length.skew,Ectotherm,skew,body_length,0.0492489446566462
0.0782263549898135,0.0283634254391008,2.75800097409861,0.00581560246118684,ax_structure,1995,0.941822071017241,0,,2668.27458942897,5437.49739279332,Amphibia,50km,SES.body_length.skew,Ectotherm,skew,body_length,0.0164725181974895
-0.0522670513727198,0.0249846752739823,-2.09196440616333,0.0364416998514303,ax_human,1995,0.941822071017241,0,,2668.27458942897,5437.49739279332,Amphibia,50km,SES.body_length.skew,Ectotherm,skew,body_length,0.0776160879952542
-1.16067820614858,0.0977595386323404,-11.8727872736155,0,ax_thermal,1990,0.946349550918216,0,,2795.09438924703,5780.25922763129,Amphibia,50km,SES.nocturnality.skew,Ectotherm,skew,nocturnality,0
-0.219978202505203,0.065009988192001,-3.38376007476755,0.000715004542844566,ax_water,1990,0.946349550918216,0,,2795.09438924703,5780.25922763129,Amphibia,50km,SES.nocturnality.skew,Ectotherm,skew,nocturnality,0.00265897381012492
-0.137524804045499,0.0426913444874118,-3.22137439560026,0.00127577369283927,ax_productivity,1990,0.946349550918216,0,,2795.09438924703,5780.25922763129,Amphibia,50km,SES.nocturnality.skew,Ectotherm,skew,nocturnality,0.00440477653948715
-0.103602953609235,0.0293852984657401,-3.52567300720202,0.000422408172466193,ax_structure,1990,0.946349550918216,0,,2795.09438924703,5780.25922763129,Amphibia,50km,SES.nocturnality.skew,Ectotherm,skew,nocturnality,0.00163770544407697
0.0309756429057232,0.0258950650323906,1.19619869141003,0.231619031413049,ax_human,1990,0.946349550918216,0,,2795.09438924703,5780.25922763129,Amphibia,50km,SES.nocturnality.skew,Ectotherm,skew,nocturnality,0.34619165336162
0.171817557873253,0.0805220291790446,2.13379567833802,0.0328595098258364,ax_thermal,1994,0.94945863819278,0,,1994.72285568457,5026.21194320939,Amphibia,50km,SES.verticality.skew,Ectotherm,skew,verticality,0.0708141867468748
0.0799344859270384,0.0533362680441327,1.49868914452165,0.133954294192185,ax_water,1994,0.94945863819278,0,,1994.72285568457,5026.21194320939,Amphibia,50km,SES.verticality.skew,Ectotherm,skew,verticality,0.227417228235179
0.0081568965261262,0.0348799798633558,0.233856113394597,0.815096684951992,ax_productivity,1994,0.94945863819278,0,,1994.72285568457,5026.21194320939,Amphibia,50km,SES.verticality.skew,Ectotherm,skew,verticality,0.879446423237676
0.0904963498087918,0.0239657572624575,3.77606886432731,0.000159322959644381,ax_structure,1994,0.94945863819278,0,,1994.72285568457,5026.21194320939,Amphibia,50km,SES.verticality.skew,Ectotherm,skew,verticality,0.000691242470414776
-0.00541567285569388,0.0211436810685726,-0.256136707611599,0.797845278575532,ax_human,1994,0.94945863819278,0,,1994.72285568457,5026.21194320939,Amphibia,50km,SES.verticality.skew,Ectotherm,skew,verticality,0.865387736021079
0.521652982055413,0.104206896522917,5.00593530237887,5.5591428349544e-07,ax_thermal,1995,0.947763479388146,0,,3055.14879148727,5757.38627005277,Amphibia,50km,SES.habitat_breadth.skew,Ectotherm,skew,habitat_breadth,4.28027899029353e-06
0.0202407394042904,0.0694041113195777,0.291636028751813,0.770564925354317,ax_water,1995,0.947763479388146,0,,3055.14879148727,5757.38627005277,Amphibia,50km,SES.habitat_breadth.skew,Ectotherm,skew,habitat_breadth,0.84530199169303
0.138560417227993,0.0454851271614173,3.04627964952743,0.0023169223359687,ax_productivity,1995,0.947763479388146,0,,3055.14879148727,5757.38627005277,Amphibia,50km,SES.habitat_breadth.skew,Ectotherm,skew,habitat_breadth,0.00736386168796252
0.212894240815924,0.0312524825086222,6.81207455302755,9.62008250837698e-12,ax_structure,1995,0.947763479388146,0,,3055.14879148727,5757.38627005277,Amphibia,50km,SES.habitat_breadth.skew,Ectotherm,skew,habitat_breadth,1.49914294814513e-10
-0.03889292824047,0.0275686291045154,-1.41076758271233,0.158313156008444,ax_human,1995,0.947763479388146,0,,3055.14879148727,5757.38627005277,Amphibia,50km,SES.habitat_breadth.skew,Ectotherm,skew,habitat_breadth,0.259633575853848
0.81487726707901,0.11718238567451,6.95392283053908,3.5527136788005e-12,ax_thermal,1995,0.972656780180112,0,,3124.01656335292,6119.06963713555,Amphibia,50km,SES.range_size.skew,Ectotherm,skew,range_size,5.95093135766732e-11
0.284159844975767,0.0724293180529324,3.92327102635564,8.73547864312929e-05,ax_water,1995,0.972656780180112,0,,3124.01656335292,6119.06963713555,Amphibia,50km,SES.range_size.skew,Ectotherm,skew,range_size,0.000395750966152819
0.128117232948034,0.0465860597332307,2.75011953536489,0.00595735282277343,ax_productivity,1995,0.972656780180112,0,,3124.01656335292,6119.06963713555,Amphibia,50km,SES.range_size.skew,Ectotherm,skew,range_size,0.0168449286712904
0.229153358195272,0.0316714634479409,7.23532585009645,4.64517313503166e-13,ax_structure,1995,0.972656780180112,0,,3124.01656335292,6119.06963713555,Amphibia,50km,SES.range_size.skew,Ectotherm,skew,range_size,9.17841438729146e-12
-0.0222861612681018,0.0280975961565142,-0.793169677005803,0.427678971794551,ax_human,1995,0.972656780180112,0,,3124.01656335292,6119.06963713555,Amphibia,50km,SES.range_size.skew,Ectotherm,skew,range_size,0.548821215761396
-0.299224816751599,0.0738117380021452,-4.05389203466396,5.03724714393528e-05,ax_thermal,1995,0.92577094883085,0,,2104.91403759911,4430.80064246956,Amphibia,50km,SES.body_mass.kurt,Ectotherm,kurt,body_mass,0.000248080640121737
0.174162675542722,0.0528465477931834,3.29563013698289,0.000982012089693729,ax_water,1995,0.92577094883085,0,,2104.91403759911,4430.80064246956,Amphibia,50km,SES.body_mass.kurt,Ectotherm,kurt,body_mass,0.00348593036168337
-0.0278860778262921,0.0354087004864105,-0.787548750539277,0.430960702088239,ax_productivity,1995,0.92577094883085,0,,2104.91403759911,4430.80064246956,Amphibia,50km,SES.body_mass.kurt,Ectotherm,kurt,body_mass,0.551806828766185
