cell_id,class,richness,FEve,FDis,RaoQ
,Aves,74,0.875698340002184,0.102444487374142,0.0144448876987951
,Aves,72,0.886500989206091,0.103856711312901,0.0145045332717559
,Aves,65,0.886316877768178,0.103486505577602,0.0146726656829861
,Aves,80,0.883910590912113,0.115090115197152,0.0178100023753401
,Aves,112,0.888225206487766,0.117716928743793,0.0181793521399013
,Aves,123,0.888057730162925,0.120538209586085,0.0187699639176564
,Aves,123,0.891851695497088,0.120946062314138,0.0186021976910122
,Aves,130,0.890086752093631,0.131743820386666,0.0217856955777814
,Aves,156,0.886858984819224,0.129976941118112,0.0211185730767715
,Aves,157,0.88555869019695,0.130569936730939,0.021644168475736
,Aves,161,0.882561436906961,0.133229675175184,0.0222667575236908
,Aves,164,0.882273764834732,0.132587605877405,0.0220583511581517
,Aves,165,0.879597752166069,0.131779418425539,0.0219180405675113
,Aves,163,0.883667576669033,0.13149201722384,0.0216097404960354
,Aves,180,0.86932428771926,0.108834998423391,0.0164698869540921
,Aves,167,0.868550455815664,0.107322974307797,0.0158607497239907
,Aves,182,0.869374016451922,0.107951936869225,0.0163020425174118
,Aves,151,0.865700815712352,0.103495064683043,0.0150340514375791
,Aves,127,0.870565257721216,0.101142673678184,0.0138866101227128
,Aves,86,0.871128050981823,0.103252526977072,0.014416836712596
,Aves,75,0.891018991881562,0.103262650716594,0.0145188604472538
,Aves,72,0.888059405064669,0.104244951376756,0.0149852872591543
,Aves,80,0.883375879760379,0.113137732664918,0.0174880486288222
,Aves,101,0.885919721300156,0.116374210969883,0.0185012393489818
,Aves,104,0.885694666333413,0.115429329596584,0.018143306228225
,Aves,115,0.887438585110573,0.117433710704533,0.0184308909429126
,Aves,121,0.885863751718515,0.119763278589987,0.0185868785080131
,Aves,127,0.898183454075711,0.125290625734555,0.0193953343628148
,Aves,127,0.894931948481713,0.125650922609739,0.0197106779851281
,Aves,137,0.889278064040422,0.129572311288249,0.0210927818640263
,Aves,141,0.886772089825449,0.131927004995183,0.0217715960745214
,Aves,160,0.885221294936301,0.130117260449461,0.0212435201941269
,Aves,161,0.887180446516018,0.130252015169128,0.0214912826707574
,Aves,169,0.882323594394762,0.130817065598237,0.0216865780766864
,Aves,170,0.881355647675666,0.129311616857339,0.0211261385381972
,Aves,180,0.886337815587741,0.132660615285591,0.0219104462588115
,Aves,188,0.871914164277233,0.107214736581672,0.0161133555701851
,Aves,187,0.866581493559071,0.105567562525915,0.0157576208569039
,Aves,169,0.86520986716806,0.10610218751489,0.0159287309733203
,Aves,165,0.867737676158568,0.105528975612227,0.015797187230923
,Aves,160,0.865413089136058,0.101129866705434,0.014403120581205
,Aves,123,0.865056403052926,0.101496416354319,0.0142850278195683
,Aves,78,0.881120100325031,0.1046972430521,0.014767970030856
,Aves,79,0.879899045025778,0.103805614739624,0.0145918999204213
,Aves,94,0.888289991587744,0.113717863736145,0.0176473517235367
,Aves,97,0.887429280178631,0.117338461677266,0.0187619006251028
,Aves,99,0.885157358882084,0.116151253085425,0.0184932069122606
,Aves,104,0.890094111194373,0.116953112378699,0.0185795745839276
,Aves,111,0.894193509378076,0.12120166033995,0.0193151596357085
,Aves,130,0.891784094512619,0.120047279269656,0.0186516641562051
,Aves,134,0.896025981704616,0.126628966736484,0.0204242748136698
,Aves,131,0.88751197787173,0.126389208739165,0.0200186706264844
,Aves,135,0.884495680125466,0.127810454757766,0.0207100338571882
,Aves,164,0.88380222353863,0.128282362687088,0.0208550713092701
,Aves,170,0.883843948714674,0.128073139708567,0.0207530983956423
,Aves,170,0.886753022629591,0.128665473562402,0.0208329579844524
,Aves,199,0.86899334421965,0.107790219952031,0.0162222245284693
,Aves,190,0.867714459096798,0.106122251478254,0.0157044266893459
,Aves,179,0.863079914141913,0.105089651642671,0.015713483008079
,Aves,137,0.857429156335255,0.100551437024492,0.0140125935654326
,Aves,95,0.867106303919707,0.101539845129995,0.0141202497848595
,Aves,81,0.877280180731158,0.110657010935411,0.0167519063865978
,Aves,83,0.880286274317173,0.110869183531402,0.0167549384816058
,Aves,88,0.869027887637201,0.108327682903186,0.0161986786154277
,Aves,96,0.892528027375475,0.117456409618662,0.0187186744580777
,Aves,99,0.888873023894581,0.116538201551513,0.0185692329702712
,Aves,107,0.891099395982961,0.119487336009892,0.0191119841592667
,Aves,111,0.894193509378076,0.12120166033995,0.0193151596357085
,Aves,146,0.885024875163287,0.127999877560433,0.0206852329369278
,Aves,145,0.883694935690484,0.128454912609962,0.0212964053931818
,Aves,144,0.885986639731016,0.130667200524538,0.0219164758325007
,Aves,165,0.887300027165848,0.127838176280051,0.020734106946212
,Aves,170,0.885823647113921,0.128516498882127,0.0208168264730962
,Aves,172,0.888972037083821,0.129558404432233,0.0209783619992008
,Aves,202,0.868649244638379,0.106656724425115,0.0157923092586085
,Aves,189,0.867642827214324,0.106904710262479,0.0160609519637929
,Aves,169,0.866877882534892,0.104112516693649,0.0152656489681828
,Aves,86,0.879429839741484,0.102344467336858,0.0143846435140572
,Aves,85,0.872777624911408,0.109451361846047,0.0162759512135163
,Aves,85,0.872934370458412,0.113951251641082,0.017792702640864
,Aves,96,0.892528027375475,0.117456409618662,0.0187186744580777
,Aves,106,0.887527338053131,0.116776945092806,0.0186042593744964
,Aves,144,0.88494785075949,0.128327125770926,0.0211584131276638
,Aves,149,0.884002153250683,0.130437043292033,0.0218321956535051
,Aves,160,0.889329296734404,0.130147344308868,0.0217371656447279
,Aves,173,0.88777563724376,0.12888195006338,0.0210750281085037
,Aves,173,0.886677666195538,0.130675137274447,0.0214457792418013
,Aves,130,0.869569447248522,0.100989630356804,0.0142620972610743
,Aves,107,0.859713753645053,0.101133769722268,0.0142162794869306
,Aves,102,0.867026507011994,0.103527441271094,0.0148494248274489
,Aves,94,0.876058805743492,0.108160441146903,0.0160247234336408
,Aves,97,0.87705870186497,0.109932930283226,0.016436762486424
,Aves,124,0.889054131755048,0.127701318912102,0.0211604991861115
,Aves,144,0.884153152429112,0.129918676168016,0.0216108329194541
,Aves,145,0.880837330918637,0.129985206281935,0.0217087831358959
,Aves,153,0.882563342321452,0.129531581582441,0.0216892031959243
,Aves,164,0.891170215279622,0.129294980875037,0.0213841216874644
,Aves,170,0.890484178757211,0.130495620929168,0.0219122480029424
,Aves,182,0.890808508743855,0.130601138336007,0.0213723165432152
,Aves,193,0.889057096811691,0.131539554699679,0.0215127713909795
,Aves,203,0.868960231453193,0.108153790165753,0.0163849663536451
,Aves,201,0.872599889257854,0.108401118621132,0.0163225428576642
,Aves,189,0.869852539064451,0.106453038773691,0.0157914476767216
,Aves,112,0.869055776303103,0.105062168317161,0.0153440949432149
,Aves,108,0.864908079404075,0.108624759504168,0.0163521327572962
,Aves,105,0.870044372647411,0.107985740457351,0.016101201591109
,Aves,108,0.863791370378698,0.110935073236018,0.0167141529831276
,Aves,170,0.892946300861852,0.130882614824689,0.0217227378652579
,Aves,179,0.887914429148258,0.131642854035424,0.0219347066762203
,Aves,197,0.891184203345889,0.131886075514028,0.0215725146708959
,Aves,189,0.893439581101896,0.13219526328336,0.0218760300852441
,Aves,203,0.872756254295899,0.10813287381503,0.0161735022603574
,Aves,201,0.875407988980447,0.107281126621491,0.0159146107656036
,Aves,199,0.877871126533558,0.109532280334461,0.0165795531998768
,Aves,188,0.869664752559602,0.106484723218755,0.01575893468048
,Aves,183,0.868272005717302,0.105966367210518,0.0155039129823682
,Aves,179,0.870498632944751,0.106644210753932,0.0156786438662939
,Aves,131,0.862822688735986,0.109386517003159,0.0166041988766803
,Aves,150,0.857478254454026,0.111875486079419,0.0174078153488383
,Aves,147,0.881644923707583,0.121354179678258,0.0196749417408439
,Aves,145,0.891086413815201,0.123365022873999,0.019938887121654
,Aves,156,0.888196054279706,0.130676152847498,0.021928195201009
,Aves,156,0.887842381238098,0.131454242222117,0.0221251276098574
,Aves,156,0.889953927609664,0.13232425350628,0.0222710976147222
,Aves,159,0.889479317232826,0.129913009616666,0.0216136113520347
,Aves,181,0.891730866297213,0.132854203953177,0.0220569383027156
,Aves,185,0.895885531795642,0.132206906959315,0.021691136594048
,Aves,202,0.889531011463524,0.132586044322512,0.0220092903413658
,Aves,188,0.870817523039479,0.107123331437431,0.0158998589186629
,Aves,185,0.871639469107327,0.107798563449371,0.0160460314118807
,Aves,182,0.868285783687086,0.107372738439817,0.0158577829624718
,Aves,173,0.872995926895992,0.110841816721554,0.0168163640750093
,Aves,132,0.857017987690341,0.109660750625434,0.0168368018326265
,Aves,138,0.858885445570131,0.113583890562184,0.0177180660228528
,Aves,153,0.856086857078221,0.110739303917936,0.0171433203210013
,Aves,137,0.884625360818868,0.118627850454204,0.0191963575525077
,Aves,136,0.885558574728719,0.118830949131814,0.0192670846903415
,Aves,141,0.884321204357114,0.120133559546328,0.0194185503885634
,Aves,139,0.884841520801983,0.120310388599759,0.0194860398860538
,Aves,141,0.881851625537432,0.122235818686648,0.0201157060508709
,Aves,153,0.882474526388445,0.122084797649207,0.0198324341017689
,Aves,162,0.886353731922547,0.130377034093699,0.0219115992132126
,Aves,181,0.891730866297213,0.132854203953177,0.0220569383027156
,Aves,185,0.89330452316525,0.131547186436272,0.0216810817381808
,Aves,186,0.890930803416174,0.132878025452867,0.0222804953744202
,Aves,191,0.873443894340538,0.10879214760468,0.0162545197652157
,Aves,183,0.871789632879241,0.108537152605233,0.0162044610532765
,Aves,187,0.868639495624426,0.108670745280072,0.0163742301108743
,Aves,182,0.868686573094199,0.110538141979809,0.0167871035404444
,Aves,173,0.853467374469463,0.108695437018529,0.0163710056636139
,Aves,168,0.853847244992344,0.110676437805736,0.0170306116182596
,Aves,141,0.884326044319894,0.120340029592649,0.0194914591125419
,Aves,147,0.880950229771488,0.120718577983069,0.0195908102618318
,Aves,164,0.884061354152698,0.120031909121326,0.0192545408664464
,Aves,164,0.886177511506245,0.119658460170222,0.0190033379736114
,Aves,176,0.887625981331853,0.126714427150267,0.0209706166114149
,Aves,160,0.887426513710796,0.13136179493361,0.0221166565195843
,Aves,174,0.888457246063186,0.130859821002469,0.0218770942831095
,Aves,176,0.887638870113921,0.131242442581012,0.0218677530590439
,Aves,189,0.869500718482143,0.109218933472025,0.0163598075931835
,Aves,186,0.868242476631515,0.108618021771423,0.0163755575098407
,Aves,180,0.862897128556879,0.111971031641788,0.0171547084098605
,Aves,191,0.859433910139688,0.11021344596913,0.0167653506953168
,Aves,194,0.855496772264409,0.109670266626166,0.0165644892516354
,Aves,195,0.857946350536201,0.109213114766881,0.0164986038295001
,Aves,185,0.85897438084781,0.109788657401218,0.0166190999169589
,Aves,149,0.88355758808621,0.119258415168423,0.0192014852826146
,Aves,158,0.882448258749737,0.121470579198964,0.0196320058648862
,Aves,168,0.883130164386762,0.122620301071706,0.019893370252365
,Aves,172,0.881404393931554,0.119635221421589,0.018952403753936
,Aves,180,0.887360285046142,0.122238382261203,0.0197438044992572
,Aves,178,0.886086479569654,0.123727899376527,0.020241898413948
,Aves,177,0.886632846480594,0.126509788790292,0.0209023802847612
,Aves,166,0.883606917909449,0.12770344730426,0.0211794600664194
,Aves,170,0.881527896303893,0.126791547203996,0.0209018720721599
,Aves,177,0.887833286576462,0.127857830122758,0.0211290798413971
,Aves,176,0.888008043841052,0.130472506538041,0.0216970631610948
,Aves,177,0.890124798327402,0.131759070903609,0.021919988330855
,Aves,181,0.890193451498783,0.132645090416787,0.0222836267007832
,Aves,198,0.88865952769609,0.132624334968409,0.0222226917802576
,Aves,198,0.889159253570804,0.132596713902884,0.0222103951703333
,Aves,186,0.891868802050724,0.132644596512114,0.0222025085129676
,Aves,199,0.865188980607768,0.113561103084107,0.0179016304708415
,Aves,192,0.866209658030825,0.114446391646633,0.0180316904985368
,Aves,194,0.859585530418772,0.110598967173794,0.0168430133778792
,Aves,197,0.855963237413854,0.108924642754871,0.0163776160775465
,Aves,188,0.883780999872385,0.124519926242723,0.020192401358909
,Aves,181,0.88924366285104,0.12446704094525,0.020088720567076
,Aves,183,0.888599280516439,0.123365708633324,0.0198993768354351
,Aves,178,0.886086479569654,0.123727899376527,0.020241898413948
,Aves,171,0.882088438501756,0.12717784389951,0.0210394146189634
,Aves,171,0.881597655055894,0.12623890662708,0.020797561462375
,Aves,172,0.880383648960926,0.125686072502786,0.0206821087038495
,Aves,179,0.885427675518602,0.12966413452328,0.0214350935965306
,Aves,193,0.887005642425813,0.132515917859262,0.0220637792541102
,Aves,188,0.892875359036532,0.133589583945484,0.0226061207917808
,Aves,189,0.892107382611654,0.133979109358935,0.0228322020836414
,Aves,197,0.888465226847039,0.13454390411977,0.0228932501903625
,Aves,217,0.867739118524709,0.11444387910911,0.0178950271923793
,Aves,218,0.865410521163163,0.113969316784755,0.0178574923232106
,Aves,205,0.862824289812226,0.113057620832616,0.0177405676696456
,Aves,200,0.859108504250299,0.108991967257596,0.0163478071508801
,Aves,179,0.888418118626095,0.124198892567273,0.0200009289035687
,Aves,174,0.87880499650404,0.125440875725704,0.0206164741603037
,Aves,176,0.886625242891306,0.128792770204035,0.0211173808151577
,Aves,178,0.886118258002218,0.129710278389659,0.0213220756184024
,Aves,192,0.886860880694229,0.131546295743356,0.0217797732297985
,Aves,200,0.887936742769223,0.134516295020219,0.0228919067975136
,Aves,226,0.86547409140116,0.113744434769906,0.0178542820698628
,Aves,194,0.888483737259556,0.124270208285008,0.0199047986299111
,Aves,185,0.888596378161502,0.123876172874481,0.0198798952349401
,Aves,182,0.88514009339499,0.126070201376002,0.0206756303628773
,Aves,183,0.88832300871686,0.126174133017591,0.0206610728275316
,Aves,175,0.88278643907566,0.126816306092366,0.0208754336980134
,Aves,174,0.887729745150188,0.131304714075384,0.0217177836499536
,Aves,194,0.885536349636498,0.124655128113156,0.0199858530440311
,Aves,181,0.88879410635616,0.124727890142229,0.020089308049009
,Aves,181,0.886717531310337,0.12567527036101,0.0206036717197276
,Aves,177,0.884542326964883,0.128146082254649,0.0211271887563324
,Aves,179,0.887464194353747,0.127658644659784,0.0212227081438051
,Aves,182,0.885106078473192,0.12746241823065,0.0211256873640857
,Aves,181,0.886409588341845,0.128384857115804,0.0212437202169129
,Aves,178,0.88582655686994,0.12932674289038,0.0214740177088714
,Aves,179,0.886549493798462,0.129943543125665,0.0215613190223224
,Aves,176,0.888422204120795,0.125366297355351,0.0203355959843436
,Aves,176,0.88835517499884,0.126374827931103,0.0204849097351345
,Aves,176,0.886756462913191,0.128256520973958,0.0212140311906875
,Aves,192,0.886146628458801,0.127589183332273,0.0207839676254374
,Aves,177,0.887393070053828,0.128846294520801,0.0213501481292235
,Aves,177,0.885911998469251,0.129044600367178,0.0214632447925383
,Aves,179,0.885521854438977,0.129201060836061,0.0213760234191707
,Aves,184,0.882431025726428,0.131613321307818,0.0217599704090049
,Aves,173,0.886996377991446,0.130854041925911,0.0217103572152783
,Aves,176,0.885580980002695,0.129254418046683,0.0215328670569826
,Aves,176,0.887833225961746,0.128546332010487,0.0212472466991118
,Aves,175,0.885701717733853,0.12992882934617,0.0215659417081344
,Aves,185,0.87743128458542,0.131364367917464,0.0218469029847588
,Aves,186,0.883681076843451,0.127487105842444,0.0206928856972867
,Aves,175,0.887327891154028,0.130470736132626,0.02160966531762
,Aves,173,0.886996377991446,0.130854041925911,0.0217103572152783
,Aves,177,0.887190752083099,0.130945860211887,0.0219142058714579
,Aves,182,0.882589806574065,0.131884647785745,0.021809720312289
,Aves,182,0.879392028437605,0.132176092809393,0.0219095958513342
,Aves,186,0.883172501268765,0.130878530193011,0.0216271551303687
,Mammalia,68,0.82615227463168,0.171341290444442,0.0338038948114322
,Mammalia,69,0.821333294764511,0.172205027768285,0.0341626171931622
,Mammalia,69,0.821333294764511,0.172205027768285,0.0341626171931622
,Mammalia,65,0.826361276600993,0.171496822604778,0.033880096023833
,Mammalia,72,0.82651646351829,0.174708941661823,0.0356804745406538
,Mammalia,73,0.827695131063585,0.178233349272005,0.0366835291366769
,Mammalia,68,0.827437148901367,0.173489034513251,0.0345084596269932
,Mammalia,65,0.831004847414013,0.171492093800214,0.0338107147030055
,Mammalia,65,0.823537861637922,0.168618069674655,0.0330797235675489
,Mammalia,62,0.827490529708594,0.171557424566194,0.0339520010115132
,Mammalia,62,0.827490529708594,0.171557424566194,0.0339520010115132
,Mammalia,46,0.842879340312151,0.17515612345135,0.034243606668895
,Mammalia,50,0.834635811665721,0.180067303310971,0.0360181062202683
,Mammalia,61,0.840259883641401,0.177403091536846,0.0350968881471872
,Mammalia,61,0.835496630272279,0.175036679867323,0.0342753923104485
,Mammalia,53,0.836197927576159,0.17793314237632,0.0351974218776272
,Mammalia,53,0.830304202827682,0.178929293421753,0.035550491756469
,Mammalia,67,0.844951015860644,0.176565921412835,0.0347759404982918
,Mammalia,57,0.834092763838943,0.175023136773219,0.0342994186503685
,Mammalia,56,0.831473131589355,0.17643793457474,0.0348090844803947
,Mammalia,134,0.846832152563038,0.179514992616097,0.0362079363005738
,Mammalia,62,0.837794494612933,0.176700504269942,0.035063081314602
,Mammalia,60,0.837964235884997,0.176233941665637,0.0348102931019572
,Mammalia,150,0.851605734039736,0.180194908125565,0.0359765418846678
,Mammalia,97,0.846009879999543,0.181194033886525,0.0366813181428856
,Mammalia,89,0.833552244033081,0.180622021022295,0.0364149114290027
,Mammalia,62,0.829166306301858,0.174867644387951,0.0346913298855546
,Mammalia,60,0.834162311537071,0.171676678741319,0.0333845305672126
,Mammalia,60,0.837324749331069,0.174964205123293,0.0343544355148049
,Mammalia,47,0.892075051174768,0.18724909936346,0.0381936909224511
,Mammalia,128,0.846050792484888,0.18440656624601,0.0373431431214647
,Mammalia,130,0.847754433810647,0.183675747349909,0.0371168142627822
,Mammalia,134,0.852458876273581,0.183676593612349,0.0370115708984739
,Mammalia,121,0.850163946733023,0.183273488640244,0.0374029925339815
,Mammalia,133,0.838566494009987,0.175796921675924,0.0357001604439629
,Mammalia,106,0.843862513474037,0.179659749276083,0.0364533602345678
,Mammalia,102,0.840211747021684,0.179617711133351,0.036342265747613
,Mammalia,92,0.835625422159871,0.178141679438092,0.0355880536499686
,Mammalia,81,0.834614586504998,0.17856376640572,0.0356707182790885
,Mammalia,73,0.835951404308729,0.177709270675696,0.0355551243405512
,Mammalia,69,0.841580215031221,0.176941548954507,0.035349818188853
,Mammalia,64,0.837047723799802,0.176072363020428,0.0348637020700276
,Mammalia,61,0.840789173278466,0.174122440986677,0.0340222997054851
,Mammalia,57,0.838735459345511,0.176682206611951,0.0349295398721306
,Mammalia,57,0.837911622401644,0.173236359971907,0.0338690600422629
,Mammalia,47,0.891478523851071,0.19061211432961,0.0394965969351229
,Mammalia,54,0.88597479022543,0.191661729565248,0.0400617193206034
,Mammalia,146,0.856403487654118,0.187369185230039,0.0383479342520236
,Mammalia,124,0.844992427149049,0.182105361568249,0.0365510969353993
,Mammalia,115,0.850822006051198,0.186970473496218,0.0382314924875238
,Mammalia,99,0.849256085458551,0.180288026814809,0.0369009979508293
,Mammalia,103,0.838095522217669,0.177776819758974,0.0360907719206081
,Mammalia,71,0.845929477635348,0.178300478741931,0.0358328895062886
,Mammalia,67,0.840742336773361,0.180450805942714,0.0361951911347283
,Mammalia,59,0.840906169920392,0.176683315451899,0.0347485288655986
,Mammalia,58,0.839472403009776,0.1756996854883,0.0345607236572731
,Mammalia,58,0.839991909174536,0.175464736322869,0.0345393185983331
,Mammalia,52,0.881243586495291,0.188056529126783,0.0386425973641525
,Mammalia,59,0.879717307936461,0.192566355555084,0.0402691871770796
,Mammalia,137,0.858010043926798,0.185456530565146,0.0377626570275929
,Mammalia,127,0.84758084416537,0.184076072058749,0.0372298383817049
,Mammalia,108,0.848292929179244,0.186337913596064,0.0378246037526249
,Mammalia,96,0.846408244521616,0.179860293678152,0.0362076238673743
,Mammalia,96,0.842555681317142,0.181684118354969,0.0369056460188628
,Mammalia,96,0.844637823505588,0.180009590377101,0.0364928859782914
,Mammalia,98,0.839680852125312,0.179939885340079,0.036542736040632
,Mammalia,84,0.835791832720722,0.182726613281174,0.0367704083804411
,Mammalia,70,0.8541274189674,0.182288579802754,0.0367071663385347
,Mammalia,64,0.842416137660782,0.180203608384563,0.0359549202068477
,Mammalia,62,0.844333911337344,0.181387657053292,0.0362482330025999
,Mammalia,58,0.842711678949442,0.177081268510306,0.0349280787006749
,Mammalia,59,0.843877792189636,0.175920775958445,0.0345563430007699
,Mammalia,63,0.844167856331452,0.17949510453398,0.036046409663957
,Mammalia,57,0.843753760034545,0.177096606016666,0.0351203476926583
,Mammalia,55,0.880175318783044,0.189156274508626,0.0390004259082994
,Mammalia,61,0.877534729836928,0.191728748995498,0.0398381207834813
,Mammalia,58,0.873589671258185,0.189867172515024,0.0394113861767212
,Mammalia,146,0.855768326775124,0.18486106329324,0.0374238262526305
,Mammalia,125,0.8548298903037,0.179603455992551,0.035596718448178
,Mammalia,112,0.85237694907344,0.180187281087448,0.0356054616946499
,Mammalia,110,0.853412099151935,0.180895916909924,0.0359146818234998
,Mammalia,95,0.842202903567891,0.181125641727062,0.0364999986710972
,Mammalia,92,0.842281926467174,0.181598697025175,0.0366725726423882
,Mammalia,88,0.8436729366788,0.18081121517961,0.0361274973915416
,Mammalia,82,0.844094610594352,0.182800972819658,0.0366234841703913
,Mammalia,83,0.843758554992235,0.182224406151926,0.036469083867705
,Mammalia,71,0.850807420519092,0.185889683018837,0.0378273590694651
,Mammalia,64,0.838743312676851,0.184778627727322,0.0376431232228656
,Mammalia,64,0.850202787220784,0.181380886499996,0.0363328386025909
,Mammalia,58,0.845085294496314,0.17788017999934,0.0352456999641526
,Mammalia,48,0.88498350921139,0.187106527312426,0.0383340323852203
,Mammalia,63,0.880954418700192,0.19154985881671,0.0400439956423275
,Mammalia,60,0.878172991036223,0.188683976793127,0.0391441918312599
,Mammalia,155,0.860978038470824,0.183409104997294,0.0369660417422327
,Mammalia,145,0.853139207686987,0.183530114560877,0.0371324776503214
,Mammalia,142,0.856440672590857,0.185557080843767,0.0376072957513342
,Mammalia,119,0.857359368127969,0.179919270912588,0.0356925487174904
,Mammalia,108,0.855563372149234,0.182601438517732,0.0363816825788925
,Mammalia,100,0.841191673696079,0.181234930523823,0.0365086463422043
,Mammalia,95,0.838851684009235,0.180072853171931,0.035955726397733
,Mammalia,84,0.841912190640172,0.182084249029877,0.0365476117444545
,Mammalia,80,0.852366754052562,0.191157264735193,0.0398272876023164
,Mammalia,83,0.855528899045245,0.19377347554876,0.0405793110320298
,Mammalia,61,0.845700238856634,0.175700021726767,0.0344411442375994
,Mammalia,57,0.878463316156747,0.188706940723991,0.0390161345919686
,Mammalia,56,0.878294203519694,0.190904965154534,0.0397445193270067
,Mammalia,162,0.858538581933635,0.183101500422076,0.0367600701022146
,Mammalia,152,0.855020279816822,0.184877737459734,0.0374915000077329
,Mammalia,151,0.863127775870377,0.184450530304141,0.0370089969702412
,Mammalia,95,0.844481512166779,0.177833650497027,0.0350424774262516
,Mammalia,82,0.852556336867978,0.182904445588474,0.036488905647908
,Mammalia,72,0.83813361973718,0.185578948276721,0.0379624647478977
,Mammalia,66,0.839169302240963,0.179392964127519,0.0356783937197006
,Mammalia,47,0.89015954146317,0.191435783422398,0.0397873989245753
,Mammalia,50,0.893906334986144,0.192199389573997,0.0400099817174391
,Mammalia,164,0.863918072478975,0.185266319536566,0.0373295816559383
,Mammalia,153,0.860500151208236,0.184123597813163,0.036901773523609
,Mammalia,126,0.869970285050164,0.183026375889065,0.0361524161554586
,Mammalia,98,0.863685765054389,0.182841554185508,0.0360987551610778
,Mammalia,92,0.851468350884475,0.185263805762454,0.0377244492940543
,Mammalia,79,0.858860882202795,0.186668767741107,0.0381990349725155
,Mammalia,78,0.854194892648915,0.186155673254079,0.0376843804686764
,Mammalia,74,0.864992822550562,0.190541992746319,0.0394397361233157
,Mammalia,70,0.852937772733137,0.18544260513589,0.03751348699329
,Mammalia,68,0.854049374901963,0.184707456046163,0.0372485001812165
,Mammalia,67,0.846701587476041,0.183837963473968,0.0369983460705866
,Mammalia,67,0.839526058780268,0.178955184654139,0.0354299457247116
,Mammalia,65,0.839427282278663,0.183283204334962,0.0370034885562928
,Mammalia,163,0.866882552771315,0.184488533011346,0.0368159324715959
,Mammalia,141,0.87039572828278,0.183954091217054,0.0365018784238037
,Mammalia,115,0.872940396787992,0.181631148000931,0.0356352290630889
,Mammalia,109,0.872814923108601,0.182876756953505,0.0360774744892931
,Mammalia,104,0.87135625390071,0.184680279596282,0.0370226952527778
,Mammalia,98,0.85726379198989,0.183891313146651,0.0371954321180391
,Mammalia,74,0.864988636945372,0.187350159995293,0.0384191939717242
,Mammalia,74,0.858254758671041,0.18840058413491,0.0388630876460226
,Mammalia,67,0.849503574693159,0.183449355922014,0.0371108270181067
,Mammalia,70,0.843840361198442,0.184474224042122,0.0371385606370689
,Mammalia,138,0.871806663185094,0.18311458208632,0.0361801167054081
,Mammalia,120,0.876271498175971,0.184741737672761,0.0368149200224643
,Mammalia,108,0.874957545894339,0.186190636600213,0.037420238757391
,Mammalia,96,0.864359977050541,0.182222912526106,0.036286767162312
,Mammalia,90,0.858930333067299,0.183284240824231,0.0367639752784033
,Mammalia,88,0.863329635531779,0.181605985012264,0.036225012070997
,Mammalia,70,0.867215746125163,0.187681553768832,0.0384853768588636
,Mammalia,59,0.87321455862476,0.188486574192713,0.0388578110008529
,Mammalia,68,0.842681153700493,0.186247311079374,0.0383882629380713
,Mammalia,72,0.839515061935135,0.184560816559172,0.037107497567446
,Mammalia,131,0.871852740428887,0.186280460568688,0.0373198503938483
,Mammalia,91,0.889742721378218,0.181983353029467,0.0354826344917586
,Mammalia,98,0.865068344002297,0.182980582115456,0.0365397862645472
,Mammalia,90,0.865835595804767,0.181363463017536,0.0360960393634575
,Mammalia,92,0.865973471309692,0.181038658417479,0.0361051592529347
,Mammalia,92,0.865170165003239,0.180132505494778,0.0359106587665016
,Mammalia,89,0.864110007223624,0.181259004939323,0.0362380429157694
,Mammalia,65,0.842241570974873,0.184665433539851,0.0371244183693044
,Mammalia,73,0.838360427030794,0.179907248239564,0.0355497410759317
,Mammalia,71,0.842329144655465,0.183399471783191,0.0367187195223214
,Mammalia,64,0.85213592143324,0.186011025425303,0.0374968390329825
,Mammalia,133,0.877553257021614,0.186945116530831,0.0375217551485696
,Mammalia,117,0.88109185644853,0.183437125444538,0.0362787962417705
,Mammalia,101,0.874555740435629,0.18388082298351,0.0367343790648997
,Mammalia,95,0.864745500752254,0.178693315247798,0.0353806589171588
,Mammalia,93,0.868102363837896,0.180697101115156,0.0360135997355001
,Mammalia,52,0.872361753159329,0.18250390561357,0.0367384131576465
,Mammalia,72,0.843640541846874,0.185931781511522,0.0375271069768963
,Mammalia,67,0.846080242000288,0.186575203295258,0.0379103554892648
,Mammalia,57,0.859354878789834,0.185383804123225,0.0373585414931383
,Mammalia,77,0.864233670438625,0.191767779590273,0.0393862013704711
,Mammalia,74,0.858559673587484,0.185422323091365,0.0368909913180598
,Mammalia,133,0.885025095586669,0.190079893911234,0.0387217101654408
,Mammalia,100,0.873652024441471,0.180209299289638,0.0359259526923808
,Mammalia,96,0.866260284295973,0.177830375267755,0.0349535629342945
,Mammalia,96,0.873895852705201,0.179522870591615,0.0358065308379361
,Mammalia,91,0.860755874026005,0.183036537799327,0.0369971064580313
,Mammalia,54,0.867840047209492,0.183368297076619,0.0369945151350187
,Mammalia,51,0.864826019276054,0.181091458882596,0.0364858100512555
,Mammalia,60,0.846719279997872,0.183875918188834,0.0374246222034452
,Mammalia,74,0.849624312862305,0.182376570191878,0.0361983978122652
,Mammalia,54,0.876471739393319,0.181846979504889,0.0358112095339914
,Mammalia,74,0.904838292826224,0.192241881908176,0.0392424692738281
,Mammalia,70,0.881787760206105,0.188866417371341,0.0379523863542681
